name,state_id,lat,lon,population,is_capital
Maplewood,MO,38.6125521,-90.3245599,8046,0
Jefferson City,TN,36.122311,-83.4923961,8047,0
Arab,AL,34.3181497,-86.4958219,8050,0
Ketchikan,AK,55.3422222,-131.6461111,8050,0
Ilion,NY,43.0150703,-75.0354347,8053,0
Brentwood,MO,38.6175522,-90.3492829,8055,0
Rolling Hills Estates,CA,33.7877943,-118.3581284,8067,0
Lake Elmo,MN,44.9957998,-92.8793768,8069,0
Croton-on-Hudson,NY,41.2084279,-73.8912481,8070,0
South San Gabriel,CA,34.0625103,-118.0903465,8070,0
Webster City,IA,42.4694184,-93.816054,8070,0
West Livingston,TX,30.6982503,-95.0018801,8071,0
Ludington,MI,43.9552826,-86.4525831,8076,0
Commerce,TX,33.2470567,-95.8999656,8078,0
Island Lake,IL,42.2761341,-88.1920272,8080,0
Manhasset,NY,40.7978787,-73.6995749,8080,0
Mount Rainier,MD,38.9415,-76.9649751,8080,0
La Grange,KY,38.4075667,-85.3788468,8082,0
Fort Scott,KS,37.8397626,-94.7082951,8087,0
Smithfield,VA,36.9823709,-76.6310662,8089,0
West Long Branch,NJ,40.2903891,-74.0176381,8097,0
Vinton,VA,37.2809707,-79.8969819,8098,0
Baldwin Harbor,NY,40.6395471,-73.6084621,8102,0
Seneca,SC,34.6856556,-82.9532036,8102,0
Youngsville,LA,30.0996471,-91.9901206,8105,0
Boulder Hill,IL,41.7125295,-88.3361819,8108,0
Molalla,OR,45.1473445,-122.5770322,8108,0
Cambridge,MN,45.5727408,-93.2243921,8111,0
Bloomfield,NM,36.7111165,-107.9845116,8112,0
Pleasant Hill,MO,38.7875094,-94.2693911,8113,0
New Baltimore,VA,38.7673387,-77.7283259,8119,0
Saint Rose,LA,29.9468716,-90.3231349,8122,0
Decorah,IA,43.3033056,-91.7857092,8127,0
Elgin,TX,30.3496528,-97.3702735,8135,0
Greenville,AL,31.8295972,-86.6177517,8135,0
Breaux Bridge,LA,30.2735323,-91.8992837,8139,0
South Boston,VA,36.6987493,-78.9013987,8142,0
Bridgeport,WV,39.2864787,-80.2561981,8149,0
Lake Park,FL,26.8003398,-80.0664305,8155,0
Hillside,IL,41.8778084,-87.9028398,8157,0
Conover,NC,35.7065217,-81.2186933,8165,0
Senatobia,MS,34.6176032,-89.9687011,8165,0
Greenbriar,VA,38.8734456,-77.4008204,8166,0
Pewaukee village,WI,43.0853687,-88.2523568,8166,0
Millersville,PA,39.9978764,-76.3541274,8168,0
Laurel,FL,27.1303319,-82.453152,8171,0
Hillview,KY,38.0697889,-85.6855146,8172,0
Wellington,KS,37.2653004,-97.3717119,8172,0
Clayton,NJ,39.6601148,-75.0921197,8179,0
Sabana Grande,PR,18.0777392,-66.9604549,8179,0
West Frankfort,IL,37.8978275,-88.9314583,8182,0
Bogota,NJ,40.8762106,-74.0298621,8187,0
Gonzales,CA,36.5066296,-121.4443806,8187,0
Triangle,VA,38.5467876,-77.3366491,8188,0
Caribou,ME,46.8605982,-68.0119714,8189,0
Farmingdale,NY,40.7325997,-73.4454009,8189,0
Abingdon,VA,36.7098335,-81.9773482,8191,0
Kulpsville,PA,40.2428828,-75.3365644,8194,0
Broussard,LA,30.147146,-91.9612306,8197,0
Guntersville,AL,34.3581473,-86.2947041,8197,0
DuPont,WA,47.0967638,-122.6312391,8199,0
Bellevue,OH,41.2736647,-82.8415763,8202,0
Aransas Pass,TX,27.9094677,-97.1499898,8204,0
Fort Mitchell,KY,39.0426430879,-84.5641770726,8207,0
Upper Saddle River,NJ,41.0584299,-74.0984756,8208,0
Wytheville,VA,36.9484528,-81.084811,8211,0
Ashland,WI,46.5924428,-90.8837982,8216,0
Farmville,VA,37.3020965,-78.3919402,8216,0
Boiling Springs,SC,35.0465081,-81.9817727,8219,0
Spring Valley Lake,CA,34.493641,-117.268324,8220,0
Fair Oaks,GA,33.9164918,-84.5446546,8225,0
Indian Harbour Beach,FL,28.1489021,-80.5883855,8225,0
Perryville,MO,37.7242202,-89.8612196,8225,0
Saint Anthony,MN,45.0205212,-93.2180019,8226,0
Antigo,WI,45.140245,-89.1523353,8234,0
Mammoth Lakes,CA,37.648546,-118.972079,8234,0
Campbell,OH,41.0783918,-80.5992396,8235,0
Grimes,IA,41.6883214,-93.7910575,8246,0
Aibonito,PR,18.1399594,-66.2660016,8249,0
Anna,TX,33.3490012,-96.5485991,8249,0
Mason,MI,42.5792027,-84.4435845,8252,0
Claymont,DE,39.8006685,-75.4596404,8253,0
Center Line,MI,42.4850362,-83.0277002,8257,0
Fabens,TX,31.50234,-106.1585867,8257,0
Spotswood,NJ,40.391774,-74.3984834,8257,0
Crete,IL,41.4444791,-87.6314312,8259,0
Rapid Valley,SD,44.0624879,-103.14629,8260,0
Kenton,OH,40.6469982,-83.6096516,8262,0
Athol,MA,42.5959203,-72.2267497,8265,0
Bithlo,FL,28.5547225,-81.106452,8268,0
Pleasant Hills,PA,40.3356252,-79.9606066,8268,0
North Logan,UT,41.7693747,-111.8046654,8269,0
Westlake Village,CA,34.1458389,-118.8056474,8270,0
Grand Blanc,MI,42.9275277,-83.6299518,8276,0
Makaha,HI,21.4678487,-158.2163895,8278,0
Collegedale,TN,35.0531301,-85.0502277,8282,0
Lake Carmel,NY,41.4614825,-73.6709626,8282,0
Fort Stockton,TX,30.8940431,-102.8793222,8283,0
Oberlin,OH,41.2939386,-82.2173786,8286,0
Sugarmill Woods,FL,28.7322082,-82.5062087,8287,0
Topanga,Topanga,California,-118.6014735,8289,0
Shiprock,NM,36.7855543,-108.6870322,8295,0
Marathon,FL,24.7137524,-81.0903512,8297,0
Denison,IA,42.0177658,-95.3552757,8298,0
Mayo,MD,38.8876142,-76.5119032,8298,0
Naranja,FL,25.5181647,-80.4228333,8303,0
Hillsdale,MI,41.9200472,-84.6305101,8305,0
Old Forge,PA,41.3711906,-75.7349144,8313,0
Castle Shannon,PA,40.3647917,-80.0222753,8316,0
Haledon,NJ,40.935654,-74.186256,8318,0
Boonville,MO,38.9736392,-92.7432418,8319,0
Bernalillo,NM,35.30004,-106.5511369,8320,0
Grove City,PA,41.1578377,-80.0886703,8322,0
Burtonsville,MD,39.1112193,-76.9324752,8323,0
Wagoner,OK,35.9634916006,-95.3931946885,8323,0
South Lockport,NY,43.1500573,-78.6966986,8324,0
Corrales,NM,35.2378197,-106.6066926,8329,0
Doraville,GA,33.8981579,-84.2832564,8330,0
Saint Marys,OH,40.5422697,-84.3893962,8332,0
Latrobe,PA,40.3211808,-79.3794811,8338,0
Lewistown,PA,40.5992395,-77.571382,8338,0
Harrodsburg,KY,37.762298,-84.8432852,8340,0
Little Falls,MN,45.9763545,-94.3625024,8343,0
Highland Heights,OH,41.5519954,-81.4784522,8345,0
Boonton,NJ,40.9025989,-74.4070971,8347,0
Palm Beach,FL,26.7056206,-80.0364297,8348,0
Half Moon,NC,34.8259963,-77.4594089,8352,0
Roxboro,NC,36.3937519,-78.9827881,8362,0
Congers,NY,41.150651,-73.9454159,8363,0
Monroe,NY,41.3306493,-74.1868136,8364,0
Saint Joseph,MI,42.109762,-86.4800228,8365,0
Brockport,NY,43.2136713,-77.9391797,8366,0
Wynne,AR,35.224533,-90.7867798,8367,0
Mahopac,NY,41.372316,-73.733465,8369,0
Bellevue,PA,40.4939576,-80.0517216,8370,0
Golden Valley,AZ,35.2233312,-114.2230108,8370,0
Closter,NJ,40.9731536,-73.9615262,8373,0
Des Peres,MO,38.6008862,-90.4328968,8373,0
Cheviot,OH,39.1570028,-84.6132787,8375,0
Floris,VA,38.9370553,-77.4127653,8375,0
New Richmond,WI,45.1230213,-92.5365865,8375,0
Doylestown,PA,40.3101063,-75.129894,8380,0
Fultondale,AL,33.6048261,-86.79388,8380,0
Orrville,OH,40.8436664,-81.7640212,8380,0
Kearney,MO,39.3677802,-94.3621703,8381,0
Glenside,PA,40.1023326,-75.1521195,8384,0
Nevada,MO,37.8392052,-94.3546719,8386,0
Atoka,TN,35.4411945,-89.7781379,8387,0
Burlington,WA,48.4756621,-122.3254375,8388,0
Flushing,MI,43.0630834,-83.8510732,8389,0
Live Oak,CA,39.2757232,-121.6599701,8392,0
Union,SC,34.7154123,-81.623711,8393,0
Liberty,TX,30.057993,-94.7954784,8397,0
Utuado,PR,18.2655095,-66.7004519,8397,0
Gateway,FL,26.5775747,-81.750361,8401,0
Eaton,OH,39.7439405,-84.6366201,8407,0
Franklin,KY,36.722263,-86.5772177,8408,0
Lansdowne,MD,39.2451071,-76.660524,8409,0
Miles City,MT,46.4083362,-105.8405582,8410,0
Absecon,NJ,39.4284503,-74.4957076,8411,0
Orange Park,FL,30.1660736,-81.706484,8412,0
Southside,AL,33.9245425,-86.0224718,8412,0
Birch Bay,WA,48.9178883,-122.7446219,8413,0
Riverside,CT,41.0337082,-73.57818,8416,0
North Haledon,NJ,40.9550981,-74.1859782,8417,0
Tuscumbia,AL,34.7312005,-87.70253,8423,0
Diamondhead,MS,30.3946392,-89.3639378,8425,0
Smithville,MO,39.3869442,-94.5810659,8425,0
Riverdale,UT,41.1768888,-112.0038311,8426,0
Clarendon Hills,IL,41.7975307,-87.9547835,8427,0
Wyoming,OH,39.2311692,-84.4657758,8428,0
Rockwood,VA,37.4629764,-77.5744078,8431,0
Rice Lake,WI,45.5060682,-91.7382251,8438,0
Perry Heights,OH,40.7953358,-81.4734515,8441,0
Alderwood Manor,WA,47.8220414,-122.2820746,8442,0
Beverly Hills,FL,28.9169245,-82.4581536,8445,0
Plymouth,WI,43.7486054,-87.977038,8445,0
Ripley,TN,35.7453552,-89.5297973,8445,0
Alcoa,TN,35.7895271,-83.9737935,8449,0
Elsmere,KY,39.0125608,-84.6046663,8451,0
Humboldt,TN,35.8197917,-88.9158953,8452,0
Woodway,TX,31.5059998,-97.2050055,8452,0
Hillsboro,TX,32.0109886,-97.1300061,8456,0
Waterford,CA,37.6413202,-120.7604834,8456,0
Kensington,CT,41.6353769,-72.7687083,8459,0
Oxford,NC,36.3107004,-78.5908345,8461,0
Delavan,WI,42.6330703,-88.6437138,8463,0
Jerseyville,IL,39.1200471,-90.3284479,8465,0
Fairless Hills,PA,40.1795537,-74.8551644,8466,0
Florence,OR,43.9826214,-124.0998409,8466,0
Runnemede,NJ,39.8523358,-75.0679498,8468,0
Eagle Point,OR,42.4726258,-122.8028177,8469,0
Alexandria,KY,38.9595078,-84.3879946,8477,0
Franklin,NH,43.4442432,-71.6472988,8477,0
Woodburn,VA,38.84745,-77.23605,8480,0
Greenville,MI,43.1775314,-85.2527987,8481,0
Cortez,CO,37.3488827,-108.5859265,8482,0
Midway City,CA,33.7447388,-117.9892263,8485,0
Peace Dale,RI,41.4460742,-71.500408,8487,0
Clinton,SC,34.4726277,-81.8806562,8490,0
Alliance,NE,42.1016344,-102.872145,8491,0
Toccoa,GA,34.5773206,-83.3323851,8491,0
Mystic Island,NJ,39.5442846,-74.3823691,8493,0
Sunset Hills,MO,38.5389423,-90.407341,8496,0
Gering,NE,41.8258016,-103.6604995,8500,0
Perkasie,PA,40.372048,-75.292676,8511,0
Bath,ME,43.9106353,-69.8206023,8514,0
Malverne,NY,40.6789916,-73.6740191,8514,0
Temperance,MI,41.7792144,-83.5688244,8517,0
Poteau,OK,35.0576568006,-94.6473409885,8520,0
Ladue,MO,38.6497743,-90.3806725,8521,0
Tecumseh,MI,42.0039331,-83.9449417,8521,0
Lancaster,SC,34.7204257,-80.7709015,8526,0
Winchester,TN,35.1859163,-86.1122071,8530,0
Westwego,LA,29.9060388,-90.1422962,8534,0
Earlimart,CA,35.8841206,-119.2723328,8537,0
Holualoa,HI,19.6230029,-155.9314174,8538,0
Willowbrook,IL,41.7697533,-87.9358931,8540,0
Richmond Heights,FL,25.6314936,-80.3689426,8541,0
Linganore,MD,39.4403801,-77.2080378,8543,0
Bryan,OH,41.4747732,-84.5524508,8545,0
North Madison,OH,41.801996,-81.048986,8547,0
Paris,KY,38.2097987,-84.2529869,8553,0
Hornell,NY,42.3278477,-77.6611025,8563,0
Highland Park,TX,32.8334607,-96.7919454,8564,0
Versailles,KY,38.052576,-84.7299464,8568,0
Detroit Lakes,MN,46.8171809,-95.8453253,8569,0
Cresskill,NJ,40.9414874,-73.9593041,8573,0
Thief River Falls,MN,48.1191353,-96.1811473,8573,0
Edgewood,KY,39.0050889347,-84.571200463,8575,0
Mecca,CA,33.571692,-116.0772244,8577,0
Thompsonville,CT,41.9970407,-72.5989777,8577,0
Franklin,VA,36.6776507,-76.9224608,8582,0
Chester,IL,37.9136628,-89.8220505,8586,0
Independence,OR,44.8512305,-123.1867655,8590,0
Dormont,PA,40.3959026,-80.0331092,8593,0
Rogers,MN,45.1888534,-93.5530144,8597,0
Menominee,MI,45.1077627,-87.6142737,8599,0
East Grand Forks,MN,47.9299789,-97.0245211,8601,0
Richmond Heights,MO,38.6286631,-90.3195596,8603,0
Fallon,NV,39.4735288,-118.7773743,8606,0
Tuba City,AZ,36.1349928,-111.2398625,8611,0
Angola,IN,41.6347726,-84.9994088,8612,0
Harwood Heights,IL,41.9672532,-87.8075612,8612,0
Elwood,IN,40.2769834,-85.8419246,8614,0
Scott,LA,30.2357569,-92.0945672,8614,0
Albion,MI,42.243097,-84.7530304,8616,0
Cloverdale,CA,38.8054624,-123.0172227,8618,0
Bacliff,TX,29.5068965,-94.992427,8619,0
Clanton,AL,32.8387371,-86.6294262,8619,0
Citrus Springs,FL,28.9974771,-82.4706548,8622,0
Northfield,NJ,39.3703942,-74.5501546,8624,0
Old Orchard Beach,ME,43.506139,-70.3404147,8624,0
Airmont,NY,41.1009293,-74.1162544,8628,0
South Amboy,NJ,40.4778838,-74.290702,8631,0
Hanover,NH,43.7022928,-72.2895353,8636,0
Clinton,NC,34.9979453,-78.3233325,8639,0
Lenoir City,TN,35.7972998,-84.2560299,8642,0
Princeton,IN,38.3553236,-87.5675223,8644,0
Park Ridge,NJ,41.0375969,-74.0406956,8645,0
Itasca,IL,41.9750288,-88.0072909,8649,0
Westwood,MI,42.302817,-85.6336192,8653,0
Golden Hills,CA,35.142465,-118.4903643,8656,0
Greenville,RI,41.8712103,-71.5520069,8658,0
Morehead City,NC,34.7229391,-76.7260436,8661,0
Mount Pleasant,IA,40.9636403,-91.5579383,8668,0
Edgemere,MD,39.2420525,-76.448016,8669,0
Frederick,CO,40.0991506,-104.9371993,8679,0
Lacombe,LA,30.3135288,-89.9431264,8679,0
Rodeo,CA,38.0329771,-122.2669138,8679,0
Redlands,CO,39.0788705,-108.6356516,8685,0
Murphy,MO,38.4903321,-90.4870662,8690,0
Pine Lake Park,NJ,40.0031729,-74.2565332,8707,0
Virginia,MN,47.5232596,-92.5365713,8712,0
Price,UT,39.5994095,-110.8107148,8715,0
Mentone,CA,34.070013,-117.1344806,8720,0
Glencoe,IL,42.1350268,-87.7581188,8723,0
Hoquiam,WA,46.9809247,-123.8893348,8726,0
Madeira,OH,39.1908926,-84.3635507,8726,0
Morrisville,PA,40.2114978,-74.7879399,8728,0
Groveland,FL,28.5580546,-81.8511889,8729,0
Lake Villa,IL,42.4169651,-88.0739708,8741,0
Booneville,MS,34.6581508,-88.5667184,8743,0
Johnstown,NY,43.0067399,-74.3676357,8743,0
Cape Saint Claire,MD,39.0431665,-76.44496,8747,0
Napoleon,OH,41.3922726,-84.1252243,8749,0
Columbia City,IN,41.1572686,-85.4883127,8750,0
La Plata,MD,38.5292877,-76.9752514,8753,0
Fuller Heights,FL,27.9091923,-81.9981396,8758,0
Park Hills,MO,37.854218,-90.5181804,8759,0
Rotonda,FL,26.8836752,-82.2900944,8759,0
Andover,MA,42.6584254,-71.1370012,8762,0
College Place,WA,46.0493026,-118.3883012,8765,0
Covington,LA,30.4754702,-90.1009108,8765,0
Rockport,TX,28.0205733,-97.0544341,8766,0
Bradford,PA,41.9558963,-78.6439164,8770,0
Orosi,CA,36.5449499,-119.2873384,8770,0
Garden City,GA,32.1143715,-81.1540013,8778,0
Alamosa,CO,37.4694491,-105.8700215,8780,0
Pecos,TX,31.4229124,-103.4932293,8780,0
Brandon,SD,43.5946963,-96.5719896,8785,0
Pleasant Hill,IA,41.5838783,-93.5199367,8785,0
Collingdale,PA,39.9117794,-75.2771292,8786,0
Perryton,TX,36.4000313,-100.8026505,8802,0
Dunn Loring,VA,38.8934448,-77.2216481,8803,0
Hondo,TX,29.3474565,-99.1414249,8803,0
Matawan,NJ,40.41483,-74.2295891,8810,0
Saline,MI,42.1667072,-83.7816075,8810,0
Plainedge,NY,40.7173224,-73.4837357,8817,0
Audubon,NJ,39.8909466,-75.0729504,8819,0
Garrison,MD,39.4059391,-76.7605299,8823,0
Milton,FL,30.6324149,-87.0396881,8826,0
Port Jervis,NY,41.3750937,-74.692663,8828,0
Wharton,TX,29.3116366,-96.1027371,8832,0
Milford,NH,42.8353641,-71.6489604,8835,0
Avon Park,FL,27.5958672,-81.5061862,8836,0
Rincon,GA,32.2960289,-81.2353905,8836,0
White Meadow Lake,NJ,40.9237098,-74.5107121,8836,0
Paris,IL,39.611146,-87.6961374,8837,0
Lake Wylie,SC,35.108476,-81.0428538,8841,0
Lapeer,MI,43.0514161,-83.3188341,8841,0
Fort Irwin,CA,35.2627527,-116.6847524,8845,0
Marina del Rey,CA,33.9802893,-118.4517449,8866,0
Monett,MO,36.922,-93.926066,8873,0
Myrtle Grove,NC,34.1346157,-77.8816518,8875,0
Riverside,IL,41.8350316,-87.8228358,8875,0
Oak Hills,CA,34.383134,-117.381355,8879,0
Sallisaw,OK,35.4643185006,-94.8112293885,8880,0
Sitka,AK,57.0530556,-135.33,8881,0
Carbondale,PA,41.5736935,-75.5018508,8891,0
Medulla,FL,27.9678016,-81.9734164,8892,0
Grantsville,UT,40.5999425,-112.4643988,8893,0
Bayport,NY,40.7384317,-73.0506656,8896,0
Middletown,PA,40.199814,-76.7310806,8901,0
Graham,TX,33.1070597,-98.589502,8903,0
Springfield,FL,30.1532572,-85.6113154,8903,0
Woodbury,NY,40.8256545,-73.4676225,8907,0
East Rutherford,NJ,40.833989,-74.0970865,8913,0
Delta,CO,38.7422062,-108.0689582,8915,0
Fairview,OR,45.5384529,-122.4339803,8920,0
New Windsor,NY,41.4767605,-74.0237519,8922,0
Sweet Home,OR,44.3976247,-122.7361959,8925,0
The Village,OK,35.5648373006,-97.5752124885,8929,0
Pleasanton,TX,28.967194,-98.4786269,8934,0
De Forest,WI,43.2477691,-89.3437277,8936,0
Leonia,NJ,40.8614887,-73.9881942,8937,0
Norwalk,IA,41.475546,-93.6788304,8945,0
Toppenish,WA,46.3773509,-120.3086667,8949,0
Greenwood,AR,35.2156489,-94.2557663,8952,0
Fallston,MD,39.5145515,-76.4110732,8958,0
Little River,SC,33.8732279,-78.6141798,8960,0
Chatham,NJ,40.7409341,-74.3837624,8962,0
Midland,WA,47.1670439,-122.4048441,8962,0
Tiburon,CA,37.8735377,-122.4566392,8962,0
Dayton,NV,39.2371353,-119.5929521,8964,0
Montecito,CA,34.4366626,-119.6320753,8965,0
Budd Lake,NJ,40.8712101,-74.7340523,8968,0
Glenwood,IL,41.5425349,-87.6022658,8969,0
Economy,PA,40.6000671,-80.2247823,8970,0
Berkeley,MO,38.7544952,-90.3312256,8978,0
Quakertown,PA,40.4417682,-75.3415667,8979,0
Glenshaw,PA,40.5328462,-79.9675536,8981,0
Mechanicsburg,PA,40.2142565,-77.0085876,8981,0
Swissvale,PA,40.4236801,-79.8828275,8983,0
Beaver Falls,PA,40.7520097,-80.3192295,8987,0
Canonsburg,PA,40.2625702,-80.1872797,8992,0
Sugar Grove,IL,41.7614181,-88.443686,8997,0
Danville,IN,39.7606013,-86.5263879,9001,0
Frostburg,MD,39.6581425,-78.928357,9002,0
Holmen,WI,43.9632962,-91.2562539,9005,0
Lynwood,IL,41.5264242,-87.5386524,9007,0
Clinton,MO,38.3686325,-93.7782689,9008,0
Maysville,KY,38.6411854,-83.744365,9011,0
Pitman,NJ,39.732892,-75.1315651,9011,0
Andalusia,AL,31.3085039,-86.4832913,9015,0
Harrisburg,IL,37.7383812,-88.540607,9017,0
Edgewater,MD,38.9570566,-76.549962,9023,0
Olmsted Falls,OH,41.375049,-81.9081937,9024,0
Marlton,MD,38.7737258,-76.7899697,9031,0
Clinton,OK,35.5195530006,-98.9910899885,9033,0
Covington,TN,35.5642474,-89.6464672,9038,0
Evergreen,CO,39.6333213,-105.3172146,9038,0
Sheffield,AL,34.7650887,-87.6986407,9039,0
Oakville,CT,41.5934302,-73.0853867,9047,0
Socorro,NM,34.0583995,-106.8914159,9051,0
Barre,VT,44.1970055,-72.5020494,9052,0
Micco,FL,27.8805791,-80.5003306,9052,0
Mound,MN,44.9366295,-93.6660719,9052,0
Fitzgerald,GA,31.7149082,-83.2526545,9053,0
Hernando,FL,28.8999815,-82.3745401,9054,0
Alachua,FL,29.7972491722,-82.4948815797,9059,0
Washington Terrace,UT,41.172722,-111.9766083,9067,0
Bennettsville,SC,34.6173803,-79.6847814,9069,0
Bennington,VT,42.8781345,-73.1967741,9074,0
Charlotte,MI,42.5636478,-84.8358211,9074,0
Orange Cove,CA,36.624394,-119.3137301,9078,0
Winfield,IL,41.8616956,-88.1609031,9080,0
Pulaski,VA,37.0478982,-80.7797935,9086,0
Vernal,UT,40.4555157,-109.5287479,9089,0
Tomah,WI,43.978576,-90.5040214,9093,0
Trinidad,CO,37.1694632,-104.5005407,9096,0
Snohomish,WA,47.9128756,-122.0981848,9098,0
Forest,VA,37.3637534,-79.289749,9106,0
Valley Cottage,NY,41.1181514,-73.9554159,9107,0
Campbellsville,KY,37.3433974,-85.3419069,9108,0
Hartland,WI,43.105008,-88.3420398,9110,0
Port Townsend,WA,48.1170387,-122.7604472,9113,0
Olney,IL,38.7308811,-88.0853155,9115,0
Norcross,GA,33.9412127,-84.2135309,9116,0
Mount Washington,KY,38.0500627,-85.5457877,9117,0
Chanute,KS,37.6792135,-95.4572034,9119,0
Santaquin,UT,39.9755101,-111.7852106,9128,0
Plymouth,MI,42.3714253,-83.4702132,9132,0
Ellisville,MO,38.5925532,-90.5870686,9133,0
Sheffield Lake,OH,41.48754,-82.101537,9137,0
Laurens,SC,34.4990117,-82.0142597,9139,0
Sturgeon Bay,WI,44.8341639,-87.3770419,9144,0
Newark,NY,43.0467301,-77.0952516,9145,0
Pearsall,TX,28.8921939,-99.095033,9146,0
Bladensburg,MD,38.9392779,-76.9338631,9148,0
Succasunna,NJ,40.8684325,-74.6404382,9152,0
Georgetown,SC,33.376834,-79.2944965,9163,0
Thomaston,GA,32.8881879,-84.3265855,9170,0
Rifle,CO,39.5347023,-107.7831198,9172,0
Fife,WA,47.2392665,-122.3570664,9173,0
Urbana,MD,39.3259366,-77.3513738,9175,0
Clarksville,AR,35.4714724,-93.4665731,9178,0
Grants,NM,35.14726,-107.8514466,9182,0
Louisville,OH,40.8372809,-81.2595519,9186,0
Holly Springs,GA,34.1739857,-84.5013187,9189,0
Poulsbo,WA,47.735928,-122.6465372,9200,0
Reedsburg,WI,43.5324809,-90.0026259,9200,0
Oakwood,OH,39.7253369,-84.1741059,9202,0
Manteno,IL,41.2505881,-87.8314324,9204,0
Garden City,SC,33.5929472,-79.0086464,9209,0
Scotchtown,NY,41.4814827,-74.3601541,9212,0
Waimea,HI,20.0230556,-155.6716667,9212,0
Rio del Mar,CA,36.9573339,-121.8834813,9216,0
Grinnell,IA,41.7430494,-92.7224124,9218,0
Silverton,OR,45.0051213,-122.7831455,9222,0
Oregon,WI,42.9261116,-89.3845634,9231,0
Stuarts Draft,VA,38.0301356,-79.0336374,9235,0
Brookdale,NJ,40.833711,-74.1829225,9239,0
Exeter,NH,42.981477,-70.9478343,9242,0
Friendly,MD,38.7517812,-76.9785858,9250,0
Corte Madera,CA,37.9254806,-122.5274755,9253,0
Prineville,OR,44.2998485,-120.8344664,9253,0
Seven Corners,VA,38.8720564,-77.1552577,9255,0
Rawlins,WY,41.7910697,-107.2386627,9259,0
Bay Saint Louis,MS,30.3088076,-89.3300461,9260,0
Dunn,NC,35.3062743,-78.6089028,9263,0
Fort Oglethorpe,GA,34.9489645,-85.2569,9263,0
Rock Falls,IL,41.7797533,-89.6889967,9266,0
Winterville,NC,35.5290511,-77.4010762,9269,0
Essex Junction,VT,44.4906054,-73.1109604,9271,0
Augusta,KS,37.6866844,-96.9767024,9274,0
Lowell,IN,41.2914244,-87.4205903,9276,0
Harahan,LA,29.9404826,-90.2031313,9277,0
Valley Center,CA,33.2183701,-117.0341967,9277,0
Richmond Hill,GA,31.9382652,-81.3034433,9281,0
Harleysville,PA,40.2795476,-75.3871206,9286,0
Mount Airy,MD,39.3762145,-77.154704,9288,0
Shawano,WI,44.7822064,-88.6089917,9305,0
Charter Oak,CA,34.1030645,-117.8458938,9310,0
Havre,MT,48.549999,-109.6840887,9310,0
Shelby,OH,40.8814452,-82.6618424,9317,0
Moundsville,WV,39.9203526,-80.7431407,9318,0
Mission,KS,39.0277832,-94.6557914,9323,0
Mooresville,IN,39.6128243,-86.37416,9326,0
Stuttgart,AR,34.5003748,-91.5526281,9326,0
Taft,CA,35.1424671,-119.4565078,9327,0
'Aiea,HI,21.3864663,-157.9231834,9338,0
Kendall Park,NJ,40.4209391,-74.560711,9339,0
Saint Pete Beach,FL,27.7253065,-82.741212,9346,0
Rye Brook,NY,41.0192641,-73.6834621,9347,0
Royse City,TX,32.9751204,-96.3324817,9349,0
Anthony,NM,32.0039897,-106.6058257,9360,0
Saint Francis,WI,42.9675156,-87.8775827,9365,0
Lititz,PA,40.1573169,-76.3069014,9369,0
Alma,MI,43.3789199,-84.6597274,9383,0
Edgewood,WA,47.2501005,-122.293732,9387,0
Ingleside,TX,27.8778026,-97.211657,9387,0
Rensselaer,NY,42.6425795,-73.742898,9392,0
North College Hill,OH,39.2183911,-84.5507778,9397,0
Gloucester Point,VA,37.2540329,-76.4968948,9402,0
Minneola,FL,28.5744441,-81.7461873,9403,0
Decatur,IN,40.830603,-84.9291329,9405,0
Yorktown,IN,40.1736547,-85.4941396,9405,0
Hamburg,NY,42.7158927,-78.8294768,9409,0
Waseca,MN,44.0777409,-93.5074426,9410,0
Hermantown,MN,46.8068852,-92.2382464,9414,0
Elon,NC,36.1029132,-79.5066895,9419,0
Lamesa,TX,32.7376001,-101.9509921,9422,0
South Huntington,NY,40.8237097,-73.3987314,9422,0
Prosper,TX,33.2362278,-96.80111,9423,0
Potsdam,NY,44.6697805,-74.9813084,9428,0
Jefferson,GA,34.1170537,-83.5723876,9432,0
Aliquippa,PA,40.6367335,-80.2400606,9438,0
Monmouth,IL,40.9114271,-90.6473576,9444,0
Harvard,IL,42.422241,-88.6137101,9447,0
Brigantine,NJ,39.4101171,-74.3645906,9450,0
Sumner,WA,47.2031566,-122.2403966,9451,0
Weddington,NC,35.0223708,-80.7609035,9459,0
Craig,CO,40.5152491,-107.5464541,9464,0
Fairfield,IA,41.0086312,-91.9626727,9464,0
Flossmoor,IL,41.5428123,-87.6847684,9464,0
Monticello,AR,33.6289974,-91.7909639,9467,0
Orono,ME,44.8831249,-68.671977,9474,0
Astoria,OR,46.1878841,-123.8312534,9477,0
Grosse Pointe Farms,MI,42.4092038,-82.8918587,9479,0
Brewer,ME,44.7967379,-68.7614246,9482,0
Independence,KS,37.2242358,-95.7083131,9483,0
Villas,NJ,39.0287239,-74.9385068,9483,0
Willoughby Hills,OH,41.5983823,-81.4184471,9485,0
D'Iberville,MS,30.4263092,-88.8908638,9486,0
Ma'ili,HI,21.414343,-158.1750842,9488,0
Howell,MI,42.6072552,-83.9293952,9489,0
White Horse,NJ,40.1906652,-74.7023816,9494,0
Smithfield,UT,41.8382622,-111.8327229,9495,0
